word,md_file,image,status
whiz,C:\GTT\EnglishDB\Words\w\whiz.md,Images/whiz.svg,real_image
whizz,C:\GTT\EnglishDB\Words\w\whizz.md,Images/whizz.svg,real_image
who,C:\GTT\EnglishDB\Words\w\who.md,Images/who.svg,real_image
whoa,C:\GTT\EnglishDB\Words\w\whoa.md,Images/whoa.svg,real_image
whoever,C:\GTT\EnglishDB\Words\w\whoever.md,Images/whoever.svg,real_image
whole-wheat,C:\GTT\EnglishDB\Words\w\whole-wheat.md,Images/whole-wheat.svg,real_image
whole,C:\GTT\EnglishDB\Words\w\whole.md,Images/whole.svg,real_image
wholeheartedly,C:\GTT\EnglishDB\Words\w\wholeheartedly.md,Images/wholeheartedly.svg,real_image
wholeness,C:\GTT\EnglishDB\Words\w\wholeness.md,Images/wholeness.svg,real_image
wholesale,C:\GTT\EnglishDB\Words\w\wholesale.md,Images/wholesale.svg,real_image
wholesaler,C:\GTT\EnglishDB\Words\w\wholesaler.md,Images/wholesaler.svg,real_image
wholesome,C:\GTT\EnglishDB\Words\w\wholesome.md,Images/wholesome.svg,real_image
wholly,C:\GTT\EnglishDB\Words\w\wholly.md,Images/wholly.svg,real_image
whom,C:\GTT\EnglishDB\Words\w\whom.md,Images/whom.svg,real_image
whomever,C:\GTT\EnglishDB\Words\w\whomever.md,Images/whomever.svg,real_image
whoop,C:\GTT\EnglishDB\Words\w\whoop.md,Images/whoop.svg,real_image
whopping,C:\GTT\EnglishDB\Words\w\whopping.md,Images/whopping.svg,real_image
whore,C:\GTT\EnglishDB\Words\w\whore.md,Images/whore.svg,real_image
whose,C:\GTT\EnglishDB\Words\w\whose.md,Images/whose.svg,real_image
why,C:\GTT\EnglishDB\Words\w\why.md,Images/why.svg,real_image
wick,C:\GTT\EnglishDB\Words\w\wick.md,Images/wick.svg,real_image
wicked,C:\GTT\EnglishDB\Words\w\wicked.md,Images/wicked.svg,real_image
wicker,C:\GTT\EnglishDB\Words\w\wicker.md,Images/wicker.svg,real_image
wide-eyed,C:\GTT\EnglishDB\Words\w\wide-eyed.md,Images/wide-eyed.svg,real_image
wide-open,C:\GTT\EnglishDB\Words\w\wide-open.md,Images/wide-open.svg,real_image
wide-ranging,C:\GTT\EnglishDB\Words\w\wide-ranging.md,Images/wide-ranging.svg,real_image
wide,C:\GTT\EnglishDB\Words\w\wide.md,Images/wide.svg,real_image
widely,C:\GTT\EnglishDB\Words\w\widely.md,Images/widely.svg,real_image
widen,C:\GTT\EnglishDB\Words\w\widen.md,Images/widen.svg,real_image
widening,C:\GTT\EnglishDB\Words\w\widening.md,Images/widening.svg,real_image
widespread,C:\GTT\EnglishDB\Words\w\widespread.md,Images/widespread.svg,real_image
widow,C:\GTT\EnglishDB\Words\w\widow.md,Images/widow.svg,real_image
widowed,C:\GTT\EnglishDB\Words\w\widowed.md,Images/widowed.svg,real_image
widower,C:\GTT\EnglishDB\Words\w\widower.md,Images/widower.svg,real_image
width,C:\GTT\EnglishDB\Words\w\width.md,Images/width.svg,real_image
wield,C:\GTT\EnglishDB\Words\w\wield.md,Images/wield.svg,real_image
wife,C:\GTT\EnglishDB\Words\w\wife.md,Images/wife.svg,real_image
wig,C:\GTT\EnglishDB\Words\w\wig.md,Images/wig.svg,real_image
wiggle,C:\GTT\EnglishDB\Words\w\wiggle.md,Images/wiggle.svg,real_image
wild,C:\GTT\EnglishDB\Words\w\wild.md,Images/wild.svg,real_image
wilderness,C:\GTT\EnglishDB\Words\w\wilderness.md,Images/wilderness.svg,real_image
wildfire,C:\GTT\EnglishDB\Words\w\wildfire.md,Images/wildfire.svg,real_image
wildflower,C:\GTT\EnglishDB\Words\w\wildflower.md,Images/wildflower.svg,real_image
wildlife,C:\GTT\EnglishDB\Words\w\wildlife.md,Images/wildlife.svg,real_image
wildly,C:\GTT\EnglishDB\Words\w\wildly.md,Images/wildly.svg,real_image
will,C:\GTT\EnglishDB\Words\w\will.md,Images/will.svg,real_image
willful,C:\GTT\EnglishDB\Words\w\willful.md,Images/willful.svg,real_image
willfully,C:\GTT\EnglishDB\Words\w\willfully.md,Images/willfully.svg,real_image
willing,C:\GTT\EnglishDB\Words\w\willing.md,Images/willing.svg,real_image
willingly,C:\GTT\EnglishDB\Words\w\willingly.md,Images/willingly.svg,real_image
willingness,C:\GTT\EnglishDB\Words\w\willingness.md,Images/willingness.svg,real_image
willow,C:\GTT\EnglishDB\Words\w\willow.md,Images/willow.svg,real_image
wilt,C:\GTT\EnglishDB\Words\w\wilt.md,Images/wilt.svg,real_image
wily,C:\GTT\EnglishDB\Words\w\wily.md,Images/wily.svg,real_image
wimp,C:\GTT\EnglishDB\Words\w\wimp.md,Images/wimp.svg,real_image
win-win,C:\GTT\EnglishDB\Words\w\win-win.md,Images/win-win.svg,real_image
win,C:\GTT\EnglishDB\Words\w\win.md,Images/win.svg,real_image
wince,C:\GTT\EnglishDB\Words\w\wince.md,Images/wince.svg,real_image
wind,C:\GTT\EnglishDB\Words\w\wind.md,Images/wind.svg,real_image
windbreaker,C:\GTT\EnglishDB\Words\w\windbreaker.md,Images/windbreaker.svg,real_image
windfall,C:\GTT\EnglishDB\Words\w\windfall.md,Images/windfall.svg,real_image
winding,C:\GTT\EnglishDB\Words\w\winding.md,Images/winding.svg,real_image
windmill,C:\GTT\EnglishDB\Words\w\windmill.md,Images/windmill.svg,real_image
window,C:\GTT\EnglishDB\Words\w\window.md,Images/window.svg,real_image
windowless,C:\GTT\EnglishDB\Words\w\windowless.md,Images/windowless.svg,real_image
windowsill,C:\GTT\EnglishDB\Words\w\windowsill.md,Images/windowsill.svg,real_image
windshield,C:\GTT\EnglishDB\Words\w\windshield.md,Images/windshield.svg,real_image
windswept,C:\GTT\EnglishDB\Words\w\windswept.md,Images/windswept.svg,real_image
windy,C:\GTT\EnglishDB\Words\w\windy.md,Images/windy.svg,real_image
wine,C:\GTT\EnglishDB\Words\w\wine.md,Images/wine.svg,real_image
winemaker,C:\GTT\EnglishDB\Words\w\winemaker.md,Images/winemaker.svg,real_image
winery,C:\GTT\EnglishDB\Words\w\winery.md,Images/winery.svg,real_image
wing,C:\GTT\EnglishDB\Words\w\wing.md,Images/wing.svg,real_image
winged,C:\GTT\EnglishDB\Words\w\winged.md,Images/winged.svg,real_image
wink,C:\GTT\EnglishDB\Words\w\wink.md,Images/wink.svg,real_image
winner,C:\GTT\EnglishDB\Words\w\winner.md,Images/winner.svg,real_image
winning,C:\GTT\EnglishDB\Words\w\winning.md,Images/winning.svg,real_image
winnings,C:\GTT\EnglishDB\Words\w\winnings.md,Images/winnings.svg,real_image
winter,C:\GTT\EnglishDB\Words\w\winter.md,Images/winter.svg,real_image
wintry,C:\GTT\EnglishDB\Words\w\wintry.md,Images/wintry.svg,real_image
wipe,C:\GTT\EnglishDB\Words\w\wipe.md,Images/wipe.svg,real_image
wiper,C:\GTT\EnglishDB\Words\w\wiper.md,Images/wiper.svg,real_image
wire,C:\GTT\EnglishDB\Words\w\wire.md,Images/wire.svg,real_image
wired,C:\GTT\EnglishDB\Words\w\wired.md,Images/wired.svg,real_image
wireless,C:\GTT\EnglishDB\Words\w\wireless.md,Images/wireless.svg,real_image
wiretap,C:\GTT\EnglishDB\Words\w\wiretap.md,Images/wiretap.svg,real_image
wiring,C:\GTT\EnglishDB\Words\w\wiring.md,Images/wiring.svg,real_image
wiry,C:\GTT\EnglishDB\Words\w\wiry.md,Images/wiry.svg,real_image
wisdom,C:\GTT\EnglishDB\Words\w\wisdom.md,Images/wisdom.svg,real_image
wise,C:\GTT\EnglishDB\Words\w\wise.md,Images/wise.svg,real_image
wisely,C:\GTT\EnglishDB\Words\w\wisely.md,Images/wisely.svg,real_image
wish,C:\GTT\EnglishDB\Words\w\wish.md,Images/wish.svg,real_image
wishful,C:\GTT\EnglishDB\Words\w\wishful.md,Images/wishful.svg,real_image
wisp,C:\GTT\EnglishDB\Words\w\wisp.md,Images/wisp.svg,real_image
wispy,C:\GTT\EnglishDB\Words\w\wispy.md,Images/wispy.svg,real_image
wistful,C:\GTT\EnglishDB\Words\w\wistful.md,Images/wistful.svg,real_image
wistfully,C:\GTT\EnglishDB\Words\w\wistfully.md,Images/wistfully.svg,real_image
wit,C:\GTT\EnglishDB\Words\w\wit.md,Images/wit.svg,real_image
witch,C:\GTT\EnglishDB\Words\w\witch.md,Images/witch.svg,real_image
witchcraft,C:\GTT\EnglishDB\Words\w\witchcraft.md,Images/witchcraft.svg,real_image
with,C:\GTT\EnglishDB\Words\w\with.md,Images/with.svg,real_image
withdraw,C:\GTT\EnglishDB\Words\w\withdraw.md,Images/withdraw.svg,real_image
withdrawal,C:\GTT\EnglishDB\Words\w\withdrawal.md,Images/withdrawal.svg,real_image
wither,C:\GTT\EnglishDB\Words\w\wither.md,Images/wither.svg,real_image
withering,C:\GTT\EnglishDB\Words\w\withering.md,Images/withering.svg,real_image
withhold,C:\GTT\EnglishDB\Words\w\withhold.md,Images/withhold.svg,real_image
withholding,C:\GTT\EnglishDB\Words\w\withholding.md,Images/withholding.svg,real_image
within,C:\GTT\EnglishDB\Words\w\within.md,Images/within.svg,real_image
without,C:\GTT\EnglishDB\Words\w\without.md,Images/without.svg,real_image
withstand,C:\GTT\EnglishDB\Words\w\withstand.md,Images/withstand.svg,real_image
witness,C:\GTT\EnglishDB\Words\w\witness.md,Images/witness.svg,real_image
witty,C:\GTT\EnglishDB\Words\w\witty.md,Images/witty.svg,real_image
wizard,C:\GTT\EnglishDB\Words\w\wizard.md,Images/wizard.svg,real_image
wobble,C:\GTT\EnglishDB\Words\w\wobble.md,Images/wobble.svg,real_image
wobbly,C:\GTT\EnglishDB\Words\w\wobbly.md,Images/wobbly.svg,real_image
woe,C:\GTT\EnglishDB\Words\w\woe.md,Images/woe.svg,real_image
woefully,C:\GTT\EnglishDB\Words\w\woefully.md,Images/woefully.svg,real_image
wok,C:\GTT\EnglishDB\Words\w\wok.md,Images/wok.svg,real_image
wolf,C:\GTT\EnglishDB\Words\w\wolf.md,Images/wolf.svg,real_image
woman,C:\GTT\EnglishDB\Words\w\woman.md,Images/woman.svg,real_image
womanhood,C:\GTT\EnglishDB\Words\w\womanhood.md,Images/womanhood.svg,real_image
womb,C:\GTT\EnglishDB\Words\w\womb.md,Images/womb.svg,real_image
wonder,C:\GTT\EnglishDB\Words\w\wonder.md,Images/wonder.svg,real_image
wonderful,C:\GTT\EnglishDB\Words\w\wonderful.md,Images/wonderful.svg,real_image
wonderfully,C:\GTT\EnglishDB\Words\w\wonderfully.md,Images/wonderfully.svg,real_image
wondrous,C:\GTT\EnglishDB\Words\w\wondrous.md,Images/wondrous.svg,real_image
woo,C:\GTT\EnglishDB\Words\w\woo.md,Images/woo.svg,real_image
wood,C:\GTT\EnglishDB\Words\w\wood.md,Images/wood.svg,real_image
wooded,C:\GTT\EnglishDB\Words\w\wooded.md,Images/wooded.svg,real_image
wooden,C:\GTT\EnglishDB\Words\w\wooden.md,Images/wooden.svg,real_image
woodland,C:\GTT\EnglishDB\Words\w\woodland.md,Images/woodland.svg,real_image
woodpecker,C:\GTT\EnglishDB\Words\w\woodpecker.md,Images/woodpecker.svg,real_image
woodwork,C:\GTT\EnglishDB\Words\w\woodwork.md,Images/woodwork.svg,real_image
woody,C:\GTT\EnglishDB\Words\w\woody.md,Images/woody.svg,real_image
wool,C:\GTT\EnglishDB\Words\w\wool.md,Images/wool.svg,real_image
woolen,C:\GTT\EnglishDB\Words\w\woolen.md,Images/woolen.svg,real_image
woolly,C:\GTT\EnglishDB\Words\w\woolly.md,Images/woolly.svg,real_image
word,C:\GTT\EnglishDB\Words\w\word.md,Images/word.svg,real_image
wording,C:\GTT\EnglishDB\Words\w\wording.md,Images/wording.svg,real_image
work-related,C:\GTT\EnglishDB\Words\w\work-related.md,Images/work-related.svg,real_image
work,C:\GTT\EnglishDB\Words\w\work.md,Images/work.svg,real_image
workable,C:\GTT\EnglishDB\Words\w\workable.md,Images/workable.svg,real_image
workbench,C:\GTT\EnglishDB\Words\w\workbench.md,Images/workbench.svg,real_image
workday,C:\GTT\EnglishDB\Words\w\workday.md,Images/workday.svg,real_image
worker,C:\GTT\EnglishDB\Words\w\worker.md,Images/worker.svg,real_image
workforce,C:\GTT\EnglishDB\Words\w\workforce.md,Images/workforce.svg,real_image
workhorse,C:\GTT\EnglishDB\Words\w\workhorse.md,Images/workhorse.svg,real_image
working-class,C:\GTT\EnglishDB\Words\w\working-class.md,Images/working-class.svg,real_image
working,C:\GTT\EnglishDB\Words\w\working.md,Images/working.svg,real_image
workload,C:\GTT\EnglishDB\Words\w\workload.md,Images/workload.svg,real_image
workman,C:\GTT\EnglishDB\Words\w\workman.md,Images/workman.svg,real_image
workout,C:\GTT\EnglishDB\Words\w\workout.md,Images/workout.svg,real_image
workplace,C:\GTT\EnglishDB\Words\w\workplace.md,Images/workplace.svg,real_image
works,C:\GTT\EnglishDB\Words\w\works.md,Images/works.svg,real_image
worksheet,C:\GTT\EnglishDB\Words\w\worksheet.md,Images/worksheet.svg,real_image
workshop,C:\GTT\EnglishDB\Words\w\workshop.md,Images/workshop.svg,real_image
workstation,C:\GTT\EnglishDB\Words\w\workstation.md,Images/workstation.svg,real_image
world-class,C:\GTT\EnglishDB\Words\w\world-class.md,Images/world-class.svg,real_image
world-famous,C:\GTT\EnglishDB\Words\w\world-famous.md,Images/world-famous.svg,real_image
world,C:\GTT\EnglishDB\Words\w\world.md,Images/world.svg,real_image
worldly,C:\GTT\EnglishDB\Words\w\worldly.md,Images/worldly.svg,real_image
worldview,C:\GTT\EnglishDB\Words\w\worldview.md,Images/worldview.svg,real_image
worldwide,C:\GTT\EnglishDB\Words\w\worldwide.md,Images/worldwide.svg,real_image
worm,C:\GTT\EnglishDB\Words\w\worm.md,Images/worm.svg,real_image
worn-out,C:\GTT\EnglishDB\Words\w\worn-out.md,Images/worn-out.svg,real_image
worn,C:\GTT\EnglishDB\Words\w\worn.md,Images/worn.svg,real_image
worried,C:\GTT\EnglishDB\Words\w\worried.md,Images/worried.svg,real_image
worrisome,C:\GTT\EnglishDB\Words\w\worrisome.md,Images/worrisome.svg,real_image
worry,C:\GTT\EnglishDB\Words\w\worry.md,Images/worry.svg,real_image
worrying,C:\GTT\EnglishDB\Words\w\worrying.md,Images/worrying.svg,real_image
worsen,C:\GTT\EnglishDB\Words\w\worsen.md,Images/worsen.svg,real_image
worsening,C:\GTT\EnglishDB\Words\w\worsening.md,Images/worsening.svg,real_image
worship,C:\GTT\EnglishDB\Words\w\worship.md,Images/worship.svg,real_image
worshiper,C:\GTT\EnglishDB\Words\w\worshiper.md,Images/worshiper.svg,real_image
worst-case,C:\GTT\EnglishDB\Words\w\worst-case.md,Images/worst-case.svg,real_image
worth,C:\GTT\EnglishDB\Words\w\worth.md,Images/worth.svg,real_image
worthless,C:\GTT\EnglishDB\Words\w\worthless.md,Images/worthless.svg,real_image
worthwhile,C:\GTT\EnglishDB\Words\w\worthwhile.md,Images/worthwhile.svg,real_image
worthy,C:\GTT\EnglishDB\Words\w\worthy.md,Images/worthy.svg,real_image
would-be,C:\GTT\EnglishDB\Words\w\would-be.md,Images/would-be.svg,real_image
would,C:\GTT\EnglishDB\Words\w\would.md,Images/would.svg,real_image
wound,C:\GTT\EnglishDB\Words\w\wound.md,Images/wound.svg,real_image
wounded,C:\GTT\EnglishDB\Words\w\wounded.md,Images/wounded.svg,real_image
woven,C:\GTT\EnglishDB\Words\w\woven.md,Images/woven.svg,real_image
wow,C:\GTT\EnglishDB\Words\w\wow.md,Images/wow.svg,real_image
wrack,C:\GTT\EnglishDB\Words\w\wrack.md,Images/wrack.svg,real_image
wrangling,C:\GTT\EnglishDB\Words\w\wrangling.md,Images/wrangling.svg,real_image
wrap,C:\GTT\EnglishDB\Words\w\wrap.md,Images/wrap.svg,real_image
wrapper,C:\GTT\EnglishDB\Words\w\wrapper.md,Images/wrapper.svg,real_image
wrapping,C:\GTT\EnglishDB\Words\w\wrapping.md,Images/wrapping.svg,real_image
wrath,C:\GTT\EnglishDB\Words\w\wrath.md,Images/wrath.svg,real_image
wreak,C:\GTT\EnglishDB\Words\w\wreak.md,Images/wreak.svg,real_image
wreath,C:\GTT\EnglishDB\Words\w\wreath.md,Images/wreath.svg,real_image
wreck,C:\GTT\EnglishDB\Words\w\wreck.md,Images/wreck.svg,real_image
wreckage,C:\GTT\EnglishDB\Words\w\wreckage.md,Images/wreckage.svg,real_image
wrecked,C:\GTT\EnglishDB\Words\w\wrecked.md,Images/wrecked.svg,real_image
wrench,C:\GTT\EnglishDB\Words\w\wrench.md,Images/wrench.svg,real_image
wrenching,C:\GTT\EnglishDB\Words\w\wrenching.md,Images/wrenching.svg,real_image
wrest,C:\GTT\EnglishDB\Words\w\wrest.md,Images/wrest.svg,real_image
wrestle,C:\GTT\EnglishDB\Words\w\wrestle.md,Images/wrestle.svg,real_image
wrestler,C:\GTT\EnglishDB\Words\w\wrestler.md,Images/wrestler.svg,real_image
wrestling,C:\GTT\EnglishDB\Words\w\wrestling.md,Images/wrestling.svg,real_image
wretched,C:\GTT\EnglishDB\Words\w\wretched.md,Images/wretched.svg,real_image
wriggle,C:\GTT\EnglishDB\Words\w\wriggle.md,Images/wriggle.svg,real_image
wring,C:\GTT\EnglishDB\Words\w\wring.md,Images/wring.svg,real_image
wrinkle,C:\GTT\EnglishDB\Words\w\wrinkle.md,Images/wrinkle.svg,real_image
wrinkled,C:\GTT\EnglishDB\Words\w\wrinkled.md,Images/wrinkled.svg,real_image
wrist,C:\GTT\EnglishDB\Words\w\wrist.md,Images/wrist.svg,real_image
wristwatch,C:\GTT\EnglishDB\Words\w\wristwatch.md,Images/wristwatch.svg,real_image
writ,C:\GTT\EnglishDB\Words\w\writ.md,Images/writ.svg,real_image
write,C:\GTT\EnglishDB\Words\w\write.md,Images/write.svg,real_image
writer,C:\GTT\EnglishDB\Words\w\writer.md,Images/writer.svg,real_image
writhe,C:\GTT\EnglishDB\Words\w\writhe.md,Images/writhe.svg,real_image
writing,C:\GTT\EnglishDB\Words\w\writing.md,Images/writing.svg,real_image
written,C:\GTT\EnglishDB\Words\w\written.md,Images/written.svg,real_image
wrong,C:\GTT\EnglishDB\Words\w\wrong.md,Images/wrong.svg,real_image
wrongdoing,C:\GTT\EnglishDB\Words\w\wrongdoing.md,Images/wrongdoing.svg,real_image
wrongful,C:\GTT\EnglishDB\Words\w\wrongful.md,Images/wrongful.svg,real_image
wrongly,C:\GTT\EnglishDB\Words\w\wrongly.md,Images/wrongly.svg,real_image
wrought-iron,C:\GTT\EnglishDB\Words\w\wrought-iron.md,Images/wrought-iron.svg,real_image
wrought,C:\GTT\EnglishDB\Words\w\wrought.md,Images/wrought.svg,real_image
wry,C:\GTT\EnglishDB\Words\w\wry.md,Images/wry.svg,real_image
wryly,C:\GTT\EnglishDB\Words\w\wryly.md,Images/wryly.svg,real_image
x-ray,C:\GTT\EnglishDB\Words\x\x-ray.md,Images/x-ray.svg,real_image
ya,C:\GTT\EnglishDB\Words\y\ya.md,Images/ya.svg,real_image
yacht,C:\GTT\EnglishDB\Words\y\yacht.md,Images/yacht.svg,real_image
yam,C:\GTT\EnglishDB\Words\y\yam.md,Images/yam.svg,real_image
yank,C:\GTT\EnglishDB\Words\y\yank.md,Images/yank.svg,real_image
yard,C:\GTT\EnglishDB\Words\y\yard.md,Images/yard.svg,real_image
yardage,C:\GTT\EnglishDB\Words\y\yardage.md,Images/yardage.svg,real_image
yardstick,C:\GTT\EnglishDB\Words\y\yardstick.md,Images/yardstick.svg,real_image
yarn,C:\GTT\EnglishDB\Words\y\yarn.md,Images/yarn.svg,real_image
yawn,C:\GTT\EnglishDB\Words\y\yawn.md,Images/yawn.svg,real_image
ye,C:\GTT\EnglishDB\Words\y\ye.md,Images/ye.svg,real_image
yea,C:\GTT\EnglishDB\Words\y\yea.md,Images/yea.svg,real_image
yeah,C:\GTT\EnglishDB\Words\y\yeah.md,Images/yeah.svg,real_image
year-end,C:\GTT\EnglishDB\Words\y\year-end.md,Images/year-end.svg,real_image
year-long,C:\GTT\EnglishDB\Words\y\year-long.md,Images/year-long.svg,real_image
year-old,C:\GTT\EnglishDB\Words\y\year-old.md,Images/year-old.svg,real_image
year-round,C:\GTT\EnglishDB\Words\y\year-round.md,Images/year-round.svg,real_image
year,C:\GTT\EnglishDB\Words\y\year.md,Images/year.svg,real_image
yearbook,C:\GTT\EnglishDB\Words\y\yearbook.md,Images/yearbook.svg,real_image
yearly,C:\GTT\EnglishDB\Words\y\yearly.md,Images/yearly.svg,real_image
yearn,C:\GTT\EnglishDB\Words\y\yearn.md,Images/yearn.svg,real_image
yearning,C:\GTT\EnglishDB\Words\y\yearning.md,Images/yearning.svg,real_image
yeast,C:\GTT\EnglishDB\Words\y\yeast.md,Images/yeast.svg,real_image
yell,C:\GTT\EnglishDB\Words\y\yell.md,Images/yell.svg,real_image
yellow,C:\GTT\EnglishDB\Words\y\yellow.md,Images/yellow.svg,real_image
yellowed,C:\GTT\EnglishDB\Words\y\yellowed.md,Images/yellowed.svg,real_image
yellowish,C:\GTT\EnglishDB\Words\y\yellowish.md,Images/yellowish.svg,real_image
yelp,C:\GTT\EnglishDB\Words\y\yelp.md,Images/yelp.svg,real_image
yen,C:\GTT\EnglishDB\Words\y\yen.md,Images/yen.svg,real_image
yep,C:\GTT\EnglishDB\Words\y\yep.md,Images/yep.svg,real_image
yer,C:\GTT\EnglishDB\Words\y\yer.md,Images/yer.svg,real_image
yes,C:\GTT\EnglishDB\Words\y\yes.md,Images/yes.svg,real_image
yesterday,C:\GTT\EnglishDB\Words\y\yesterday.md,Images/yesterday.svg,real_image
yet,C:\GTT\EnglishDB\Words\y\yet.md,Images/yet.svg,real_image
yiddish,C:\GTT\EnglishDB\Words\y\yiddish.md,Images/yiddish.svg,real_image
yield,C:\GTT\EnglishDB\Words\y\yield.md,Images/yield.svg,real_image
yo-yo,C:\GTT\EnglishDB\Words\y\yo-yo.md,Images/yo-yo.svg,real_image
yoga,C:\GTT\EnglishDB\Words\y\yoga.md,Images/yoga.svg,real_image
yogurt,C:\GTT\EnglishDB\Words\y\yogurt.md,Images/yogurt.svg,real_image
yoke,C:\GTT\EnglishDB\Words\y\yoke.md,Images/yoke.svg,real_image
yolk,C:\GTT\EnglishDB\Words\y\yolk.md,Images/yolk.svg,real_image
yoruba,C:\GTT\EnglishDB\Words\y\yoruba.md,Images/yoruba.svg,real_image
you-all,C:\GTT\EnglishDB\Words\y\you-all.md,Images/you-all.svg,real_image
you,C:\GTT\EnglishDB\Words\y\you.md,Images/you.svg,real_image
young,C:\GTT\EnglishDB\Words\y\young.md,Images/young.svg,real_image
youngster,C:\GTT\EnglishDB\Words\y\youngster.md,Images/youngster.svg,real_image
your,C:\GTT\EnglishDB\Words\y\your.md,Images/your.svg,real_image
yours,C:\GTT\EnglishDB\Words\y\yours.md,Images/yours.svg,real_image
yourself,C:\GTT\EnglishDB\Words\y\yourself.md,Images/yourself.svg,real_image
youth,C:\GTT\EnglishDB\Words\y\youth.md,Images/youth.svg,real_image
youthful,C:\GTT\EnglishDB\Words\y\youthful.md,Images/youthful.svg,real_image
yugoslav,C:\GTT\EnglishDB\Words\y\yugoslav.md,Images/yugoslav.svg,real_image
yummy,C:\GTT\EnglishDB\Words\y\yummy.md,Images/yummy.svg,real_image
yup,C:\GTT\EnglishDB\Words\y\yup.md,Images/yup.svg,real_image
yuppie,C:\GTT\EnglishDB\Words\y\yuppie.md,Images/yuppie.svg,real_image
y____all,C:\GTT\EnglishDB\Words\y\y____all.md,Images/y_all.svg,real_image
zap,C:\GTT\EnglishDB\Words\z\zap.md,Images/zap.svg,real_image
zeal,C:\GTT\EnglishDB\Words\z\zeal.md,Images/zeal.svg,real_image
zealot,C:\GTT\EnglishDB\Words\z\zealot.md,Images/zealot.svg,real_image
zealous,C:\GTT\EnglishDB\Words\z\zealous.md,Images/zealous.svg,real_image
zebra,C:\GTT\EnglishDB\Words\z\zebra.md,Images/zebra.svg,real_image
zenith,C:\GTT\EnglishDB\Words\z\zenith.md,Images/zenith.svg,real_image
zero,C:\GTT\EnglishDB\Words\z\zero.md,Images/zero.svg,real_image
zest,C:\GTT\EnglishDB\Words\z\zest.md,Images/zest.svg,real_image
zigzag,C:\GTT\EnglishDB\Words\z\zigzag.md,Images/zigzag.svg,real_image
zinc,C:\GTT\EnglishDB\Words\z\zinc.md,Images/zinc.svg,real_image
